law_id,law_name,law_number,law_year,article_number,article_label,binding_type,needs_executive_regulation,superseded_by,start_page,end_page,text,text_length

من تلقاء نفسه او بناء علي طلب من امين التفليسة او احد الداينين ان يامر بالسير في اجراءات

التفليسة وفقا لاحكام الافلاس المنصوص عليها في هذا الباب معدلة كما يلي:

(ا) تخفض الي النصف المواعيد المنصوص عليها في الفقرة الاولي من المادة 555 والمادة
1 والفقرة الثانية من المادة ”557 والمادة 555 والفقرة الثالثة من المادة 55"" من هذا
القانون.

(ب) تكون جميع قرارات قاضي التفليسة غير قابلة للطعن فيها.

(ج) لا يعين مراقب للتفليسة.

(د) في حالة المنازعة في الديون عند تحقيقها يدعي الداينون للمداولة في الصلح خلال خمسة
ايام من تاريخ الانتهاء من الفصل في المنازعة.

() يكون الصلح نافذا بمجرد الموافقة عليه في اجتماع الداييين ويجب ان يصدق عليه قاضي
التفليسة في هذا الاجتماع ولا يقبل اي اعتراض عليه.

(و) لا يغير امين التفليسة عند قيام حالة الاتحاد.

(ز) لا يجري الا توزيع واحد علي الداينين بعد الانتهاء من بيع اموال التفليسة.

الفصل السابع
افلاس الشركات",926
commerce_17_1999,قانون التجارة,17,1999,594,مادة 594,general,False,,117,117,تسري علي افلاس الشركات الاحكام المذكورة في هذا الباب والقواعد التالية.,70
commerce_17_1999,قانون التجارة,17,1999,599,مادة 599,mandatory,False,,117,121,"-1 فيما عدا شركات المحاصة؛ء تعد في حالة افلاس» كل شركة اتخذت احد الاشكال
المنصوص عليها في قانون الشركات اذا توقفت عن دفع ديونها اثر اضطراب اعمالها
المالية» ويلزم شهر افلاسها بحكم يصدر بذلك.

؟- ويجوز شهر افلاس الشركة ولو كانت في دور التصفية.

مادة 0( 0
-1 لا يجوز للممثل القانوني للشركة ان يطلب شهر افلاسها الا بعد الحصول علي اذن بذلك
من اغلبية الشركاء او من الجمعية العامة حسب الاحوال.
117
1 7 تقدم الصحيفة المشار اليها في المادة “551 من هذا القانون الي قلم كتاب المحكمة
التي يقع في دايرتها المركز الرييسي للشركة» فاذا كان هذا المركز موجودا خارج
مصر وجب تقديم الصحيفة الي قلم كتاب المحكمة التي يقع في دايرتها مركز الادارة
المحلي.

""'- ويجب ان تشتمل الصحيفة علي اسماء الشركاء المتضامنين الحاليين والذين خرجوا من
الشركة بعد توقفها عن الدفع مع بيان موطن كل شريك متضامن وجنسيته وتاريخ شهر

)7111( مادة

-1 يجوز لداين الشركة طلب شهر افلاسها ولو كان شريكا فيهاء اما الشركاء غير الداينين
فلا يجوز لهم بصفتهم الفردية طلب شهر افلاس الشركة.

؟- اذا طلب الداين شهر افلاس الشركة؛» وجب اختصام كافة الشركاء المتضامنين.

(""؟ مصححة بالاستدراك المنشور بالجريدة الرسمية- العدد 7 (مكرر) في.19199/9/717
1165
مادة 07,0151
يجوز للمحكمة من تلقاء ذاتها او بناء طلي طلن الشركة ان توجل النظر في شهر افلاسها لمدة
لا تجاوز ثلاثة اشهر اذا كان من المحتمل دعم مركزها المالي او اذا اقتضت مصلحة الاقتصاد
القومي ذلك» وللمحكمة ان تامر باتخاذ ما تراه من تدابير المحافظة علي موجودات الشركة.
مادة )71*(

-1 اذا شهر افلاس الشركة وجب شهر افلاس جميع الشركاء المتضامنين فيهاء ويشمل
شهر الافلاس الشريك المتضامن الذي خرج من الشركة بعد توقفها عن الدفع اذا طلب
شهر افلاس الشركة قبل انقضاء سنة من تاريخ شهر خروج الشريك في السجل
التجاري.

-1 وتقضي المحكمة بحكم واحد بشهر افلاس الشركة والشركاء المتضامنين ولو لم تكن
مختصة بشهر افلاس هولاء الشركاء.

-0 وتعين المحكمة لتفليسة الشركة وتفليسات الشركاء المتضامنين قاضيا واحد وامينا واحدا
او اكثرء ومع ذلك تكون كل تفليسة مستقلة عن غيرها من التفليسات من حيث
موجوداتها وخصومها وادارتها وتحقيق ديونها وكيفية انتهايها.

)71 4( مادة

-1 اذا طلب شهر افلاس الشركة جاز للمحكمة ان تقضي ايضا بشهر افلاس كل شخص قام
تحت ستار هذه الشركة باعمال تجارية لحسابه الخاص وتصرف في اموال الشركة كما
لو كانت امواله الخاصة. 1

؟- واذا تبين ان موجودات الشركة لا تكفي لوفاء 9001 علي الاقل من ديونهاء جاز
للمحكمة بناء علي طلب قاضي التفليسة ان تقضي بالزام اعضاء مجلس الادارة او
المديرين كلهم او بعضهم بالتضامن بينهم او بغير تضامن بدفع ديون الشركة كلها او
بعضها الا اذا اثبتوا انهم بذلوا في تدبير شيون الشركة عناية الرجل الحريص.

""- ويجوز للمحكمة من تلقاء ذاتها او بناء علي طلب قاضي التفليسة ان تقضي باسقاط
الحقوق المنصوص عليها في المادة 584 من هذا القانون عن اعضاء مجلس ادارة
الشركة او مديريها الذين ارتكبوا اخطاء جسيمة ادت الي اضطراب اعمال الشركة
وتوقفها عن الدفع.

مادة (ه )01

-1 يقوم الممثل القانوني عن الشركة التي شهر افلاسها مقامها في كل امر يستلزم فيه
القانون اخذ راي المفلس او حضوره» وعليه الحضور امام قاضي التفليسة او امينها
متي طلب منه ذلك والادلاء بما يطلب من معلومات او ايضاحات.

مادة )715(
يجوز لامين التفليسة بعد استيذان قاضي التفليسة ان يطالب الشركاء بدفع الباقي من حصصهم
في راس المال ولو لم يحل ميعاد استحقاقه» ولقاضي التفليسة ان يامر بقصر هذه المطالبة علي
القدر اللازم لوفاء ديون الشركة.

مادة )7107(
لا تخضع سندات القرض التي اصدرتها الشركة لاجراءات تحقيق الديون» وتقبل هذه السندات
بقيمتها الاسمية بعد استنزال ما تكون الشركة قد دفعته منهاء واذا اشترط اداء مكافاة عند الوفاء

119
بسند القرض وجب قبول السند بقيمته الاسمية مضافا اليها الجزء الذي استحق من المكافاة حتي
صدور الحكم بشهر الافلاس.
مادة )714(
-1 توضع مقترحات الصلح بموافقة اغلبية الشركاء او الجمعية العامة علي حسب الاحوال.
مادة )715(
اذا كان الصلح خاصا بشركة اصدرت سندات قرض تجاوز قيمتها ثلث مجموع ديونها فلا
يجوز منحها الصلح الا اذا وافقت علي شروطه الجمعية العامة لجماعة مالكي هذه السندات»
وتوجل دعوة الداينين الي الاجتماع للمداولة في الصلح الي ا ن تصدر تلك الموافقة.
مادة )711(
-1 اذا انتهت تفليسة الشركة بالاتحاد وتم الصلح مع واحد او اكثر من الشركاء المتضامنين
الشريك الذي حصل علي الصلح من التضامن.
-1 واذا تم الصلح مع الشركة وانتهت تفليسات الشركاء المتضامنين بالاتحاد استمرت
الشركة قايمة الا اذا كان موضوع الصلح هو التخلي عن جميع اموالها.
""- واذا انتهت تفليسة الشركة وتفليسات الشركاء بالصلح اعتبر كل صلح مستقلا عن غيره
مادة )7111(
لا تحل الشركة بانتهاء تفليستها بالاتحاد» ومع ذلك يجوز حل هذه الشركة اذا تبين ان ما بقي من
موجوداتها بعد تصفية الاتحاد لا يكفي لمتابعة اعمالها علي وجه مجد.
الفصل الثامن
رد الاعتبار التجاري
مادة )715(
فيما عدا حالة الافلاس بالتدليس تعود بحكم القانون جميع الحقوق التي سقطت عن المفلس طبقا
للمادة 58 من هذا القانون بعد انقضاء ثلاث سنوات من تاريخ انتهاء التفليسة.
مادة )71(
يجب الحكم برد الاعتبار الي المفلس ولو لم ينقض الميعاد المنصوص عليه في المادة السابقة اذا
اوفي جميع ديونه من اصل ومصاريف وعوايد مدة لا تزيد علي سنتين.
واذا كان المفلس شريكا متضامنا في شركة حكم بشهر افلاسها فلا يرد اليه اعتباره وجوبا الا
اذا اوفي جميع ديون الشركة من اصل ومصاريف وعوايد مدة لا تزيد علي سنتين.
مادة )715(
يجوز الحكم برد الاعتبار الي المفلس ولو لم ينقض الميعاد المنصوص عليه في المادة 11/ا من
هذا القانون في الحالتين الاتيتين:-
120
(ا) اذا حصل المفلس علي صلح من داينيه ونفذ شروطه» ويسري هذا الحكم علي
الشريك المتضامن في شركة حكم بشهر افلاسها اذا حصل هذا الشريك علي صلح
خاص به ونفذ شروطه.
(ب) اذا اثبت المفلس ان الداينين قد ابرءوا ذمته من جميع الديون او انهم اجمعوا علي
الموافقة علي رد اعتباره.
مادة (ه17)
اذا امتنع احد الداينين عن قبض دينه او كان غايبا او تعذر معرفة موطنه جاز ايداع الدين خزانة
المحكمة وتقوم شهادة الايداع فيما يتعلق برد الاعتبار مقام التخالص.",5317
commerce_17_1999,قانون التجارة,17,1999,715,مادة 715,mandatory,False,,121,121,"-1 لا يرد الاعتبار الي المفلس الذي صدر عليه حكم بالادانة في احدي جرايم الافلاس
بالتقصير الا بعد تنفيذ العقوبة المحكوم بها او صدور عفو عنها او انقضايها بمضي
المدة.

-1 ولا يرد الاعتبار الي المفلس الذي صدر عليه حكم بالادانة في احدي جرايم الافلاس
بالتدليس الا بعد انقضاء مدة خمس سنوات من تاريخ تنفيذ العقوبة المحكوم بها او
صدور عفو عنها.

'- وفي جميع الاحوال المذكورة في الفقرتين السابقتين لا يجوز رد الاعتبار الي المفلس
الا اذا كان قد وفي جميع الديون المطلوبة منه من اصل ومصاريف وعوايد مدة لا تزيد
علي سنتين» او اجري تسوية بشانها مع الداينين.",540
commerce_17_1999,قانون التجارة,17,1999,7110,مادة 7110,general,False,,121,121,"يرد الاعتبار الي المفلس بعد وفاته بناء علي طلب احد الورثة وذلك طبقا للاحكام المنصوص
عليها في المواد السابقة.",108
commerce_17_1999,قانون التجارة,17,1999,714,مادة 714,general,False,,121,121,"-1 يقدم طلب رد الاعتبار مرفقا به المستندات المويدة له الي قلم كتاب المحكمة التي

؟- ويرسل قلم كتاب المحكمة فورا صورة من الطلب الي النيابة العامة

""- وينشر ملخص الطلب في احدي الصحف اليومية التي تصدر او توزع في دايرة
المحكمة علي نفقة المدين. ويجب ان يشتمل هذا الملخص عل اسم المدين وتاريخ
صدور حكم شهر الافلاس وكيفية انتهاء التفليسة والتنبيه علي الداينين بتقديم
اعتراضاتهم ان كان لها مقتضي.",387
commerce_17_1999,قانون التجارة,17,1999,719,مادة 719,mandatory,False,,121,122,"تودع النيابة العامة قلم كتاب المحكمة خلال ثلاثين يوما من تاريخ تسلمها صورة طلب رد
الاعتبار تقريرا يشتمل علي بيانات عن نوع الافلاس والاحكام التي صدرت علي المفلس في
جرايم الافلاس او المحاكمات او التحقيقات الجارية معه في هذا الشان.

مادة (1؟7)
لكل داين لم يستوف حقه ان يقدم اعتراضا علي طلب رد الاعتبار خلال ثلاثين يوما من تاريخ
نشر الطلب في الصحفء ويكون الاعتراض بتقرير كتابي يقدم الي قلم كتاب المحكمة مرفقا به
المستندات المويدة له.

121
مادة (11؟7)
يقوم قلم كتاب المحكمة بعد انقضاء الميعاد المنصوص عليه في المادة السابقة باخطار الداينين
الذين قدموا معارضات في طلب رد الاعتبار بتاريخ الجلسة المحددة لنظر الطلب.

مادة (؟5؟7)

-1 تفصل المحكمة في طلب رد الاعتبار بحكم انتهايي.

""- واذا قضت المحكمة برفض الطلبء فلا يجوز تقديمه من جديد الا بعد انقضاء سنة من
تاريخ صدور الحكم.

مادة (؟7)
اذا اجريت قبل الفصل في طلب رد الاعتبار تحقيقات المفلس بشان احدي جرايم الافلاس او
اقيمت عليه الدعوي الجنايية بذلك» وجب علي النيابة العامة اخطار المحكمة فوراء وعلي
المحكمة ان توقف الفصل في طلب رد الاعتبار حتي انتهاء التحقيقات او صدور الحكم النهايي
في الدعوي الجنايية.

مادة (4 ؟7)
اذا صدر علي المدين حكم بالادانة في احدي جرايم الافلاس بعد صدور الحكم برد الاعتبار
اعتبر هذا الحكم كان لم يكن» ولا يجوز للمدين الحصول بعد ذلك علي رد الاعتبار الا بالشروط
النصوص عليها في المادة 51لا من هذا القانون.

الفصل التاسع

الصلح الواقي من الافلاس

مادة (ه ؟7)

-1 لكل تاجر يجوز شهر افلاسه ولم يرتكب غشا او خطا لا يصدر عن التاجر العادي ان
يطلب الصلح الواقي من الافلاس اذا اضطربت اعماله المالية اضطرابا من شانه ان
يودي الي توقفه عن الدفع.
الافلاس اذا توافرت فيه الشروط المذكورة في الفقرة السابقة وقدم طلب الصلح خلال
الميعاد المنصوص عليه في المادة 557 من هذا القانون.

""- وفيما عدا شركات المحاصة يجوز منح الصلح الواقي من الافلاس لكل شركة توافرت
فيها الشروط المنصوص عليها في الفقرتين السابقتين» ومع ذلك لا يجوز منح هذا
الصلح للشركة وهي في دور التصفية.

مادة (5؟7)

-1 لا يقبل طلب الصلح الواقي من الافلاس الا اذا كان الطالب قد زاول التجارة بصفة
مستمرة خلال السنتين السابقتين علي تقديم الطلب وقام خلال هذه المدة بما تفرضه عليه
الاحكام الخاصة بالسجل التجاري وبالدفاتر التجارية.

؟- ولا يجوز للشركاء طلب الصلح الواقي الا بعد الحصول علي اذن بذلك من اغلبية
الشركاء او من الجمعية العامة علي حسب الاحوال.

122",2160
commerce_17_1999,قانون التجارة,17,1999,077107,مادة 077107,mandatory,False,,123,123,"-1 لمن ال اليهم المتجر بطريق الارث او الوصية ان يطلبوا الصلح الواقي اذا قرروا
الاستمرار في التجارة وكان التاجر قبل وفاته ممن يجوز لهم الحصول علي هذا الصلح.
؟- ويجب ان يطلب الورثة او الموصي اليهم الصلح الواقي خلال ثلاثة اشهر من تاريخ
الوفاة واذا لم يتفق الورثة او الموصي اليهم جميعا علي طلب الصلح» وجب علي
ذوي الشان.
مادة (8؟7)
لا يجوز للمدين اثناء تنفيذ الصلح ان يطلب منحه صلحا اخر.
مادة (9؟75)
اذا قدم الي المحكمة طلب لشهر افلاس المدين وطلب اخر بالصلح الواقي من الافلاس» فلا
يجوز الفصل في طلب شهر الافلاس الا بعد الفصل في طلب الصلح.
مادة )0701(
يقدم طلب الصلح الواقي الي قلم كتاب المحكمة الابتدايية المختصة بشهر الافلاس يبين فيه
اسباب اضطراب الاعمال ومقترحات الصلح وضمانات تنفيذهاء واذا لم يتمكن الطالب من تقديم
كل هذه البيانات او بعضها وجب بيان اسباب ذلك.",757
commerce_17_1999,قانون التجارة,17,1999,71,مادة 71,general,False,,123,124,"يرفق بطلب الصلح الواقي ما ياتي:-
الوثايق المويدة للبيانات المذكورة فيه.
شهادة من مكتب السجل التجاري تثبت قيام التاجر بما تفرضه الاحكام الخاصة بالسجل
التجاري خلال السنتين السابقتين علي طلب الصلح.
شهادة من الغرفة التجارية تفيد مزاولة التجارة بصفة مستمرة خلال السنتين السابقتين
علي طلب الصلح.
صورة من الميزانية وحساب الارباح والخساير عن السنتين السابقتين علي طلب الصلح.
بيان اجمالي بالمصروفات الشخصية في السنتين السابقتين علي طلب الصلح.
بيان تفصيلي بالاموال المنقولة وغير المنقولة وقيمتها التفريبية عند طلب الصلح.
لها.
احكام.
واذا كان الطلب خاصا بشركة وجب ان يرفق به فضلا عن الوثايق المذكورة في الفقرة
السابقة صورة من عقد الشركة ونظامها مصدقا عليها من مكتب السجل التجاري
والوثايق المثبتة لصفة مقدم الطلب وصورة من قرار الشركاء او الجمعية العامة بطلب
الصلح وبيان باسماء الشركاء المتضامنين وعناوينهم وجنسياتهم.
ويجب ان تكون تلك الوثايق مورخة وموقعة من طالب الصلح. واذا تعذر تقديم بعضها او
استيفاء بياناتها وجب ان يتضمن الطلب اسباب ذلك.
مادة (؟7)
123
-1 للمحكمة التي تنظر في طلب الصلح ان تامر باتخاذ التدابير اللازمة للمحافظة علي
اموال المدين الي حين الفصل في الطلب.
؟- ويجوز للمحكمة ان تتخذ من الاجراءات ما يمكنها من الاحاطة بحالة المدين المالية
واسباب اضطرابها.
الطلب بحكم انتهايي.",1176
commerce_17_1999,قانون التجارة,17,1999,0777,مادة 0777,mandatory,False,,124,124,"يجب ان تقضي المحكمة برفض طلب الصلح الواقي في الاحوال الاتية:-
اذا لم يقدم طالب الصلح الوثايق والبيانات المنصوص عليها في المادة 771 من هذا القانون
او قدمها ناقصة دون مسوغ.
اذا سبق الحكم علي التاجر بالادانة في احدي جرايم الافلاس بالتدليس او في جريمة التزوير
الاموال العامة ما لم يكن قد رد اليه اعتباره.
(ج) اذا اعتزل التجارة او لجا الي الفرار.
مادة (4 7)
اذا قضت المحكمة برفض طلب الصلح الواقي جاز ان تحكم علي التاجر بغرامة لا تقل عن الف
جنيه ولا تزيد علي خمسة الاف جنيه اذا تبين لها انه تعمد الايهام باضطراب اعماله او احداث
الاضطراب فيها.
مادة (ه؟07)
-1 اذا قضت المحكمة بقبول الصلح الواقي؛ وجب ان تامر بافتتاح الاجراءات.
؟- ويجب ان يتضمن الحكم ما ياتي:
(ا) ندب احد قضاة المحكمة للاشراف علي اجراءات الصلح.
(ب) تعيين امين او اكثر لمباشرة اجراءات الصلح ومتابعتها.
اجراءات الصلح او بوقفها اذا لم يودع المدين الامانة في الميعاد الذي عينته.
مادة (0""5)(*)
يعين امين الصلح من بين الاشخاص المرخص لهم في مزاولة مهنة امين التفليسة؛ وتسري في
هذا الشان الاحكام المنصوص عليها في المادة 517 من هذا القانون.
مادة (0/)(**)
تسري علي القرارات التي يصدرها القاضي المشرف علي الصلح الاحكام المنصوص عليها في
المادتين 9/اه5,. 5801 من هذا القانون.
7"" مصححة بالاستدراك المنشور بالجريدة الرسمية- العدد 7 (مكرر) في.1199/9/71
** مصححة بالاستدراك المنشور بالجريدة الرسمية- العدد 4"" (مكرر) في.19199/9/717
124",1275
commerce_17_1999,قانون التجارة,17,1999,79,مادة 79,mandatory,False,,125,125,"-1 يخطر قلم الكتاب امين الصلح بالحكم الصادر بتعيينه فور صدوره.

-1 ويقوم امين الصلح خلال خمسة ايام من تاريخ الاخطار بقيد الحكم بافتتاح اجراءات
الصلح في السجل التجاري ونشر ملخصه مصحوبا بدعوة الداينين الي الاجتماع في
صحيفة يومية يعينها القاضي المشرف.

؟- وعلي امين الصلح ان يرسل في الميعاد المذكور في الفقرة السابقة الدعوة الي الاجتماع
مرفقا بها مقترحات الصلح الي الداينين المعلومة عناوينهم.

مادة (85/)

-1 يقوم القاضي المشرف فور صدور الحكم بافتتاح اجراءات الصلح بقفل دفاتر المدين
ووضع توقيعه عليها.

ا ويباشر امين الصلح خلال اربع وعشرين ساعة من وقت اخطاره بصدور الحكم

)741( مادة

-1 يبقي المدين بعد صدور الحكم بافتتاح اجراءات الصلح قايما علي ادارة امواله باشراف
امين الصلح, وله ان يقوم بجميع التصرفات العادية التي تقتضيها اعماله التجارية؛» ومع
ذلك لا يجوز الاحتجاج علي الداينين بالتبرعات التي يجريها المدين بعد صدور الحكم
المذكور.

؟- ولا يجوز للمدين بعد صدور الحكم بافتتاح اجراءات الصلح ان يعقد صلحا او رهنا من
اي نوع او ان يجري تصرفا ناقلا للملكية لا تستلزمه اعماله التجارية العادية الا بعد
الحصول علي اذن من القاضي المشرفء وكل تصرف يتم علي خلاف ذلك لا يحتج به
علي الداينين.",1077
commerce_17_1999,قانون التجارة,17,1999,741,مادة 741,optional,False,,125,125,"اجراءات الصلحء اما الدعاوي المرفوعة من المدين واجراءات التنفيذ التي باشرها
فتبقي سارية مع ادخال امين الصلح فيها.
؟- ولا يجوز بعد صدور الحكم بافتتاح اجراءات الصلح التمسك قبل الداينين بقيد الرهون
وحقوق الامتياز والاختصاص المقررة علي اموال المدين.",244
commerce_17_1999,قانون التجارة,17,1999,745,مادة 745,general,False,,125,125,"لا يترتب علي صدور الحكم بافتتاح اجراءات الصلح حلول اجال الديون التي علي المدين او
وقف سريان عوايدها.

مادة (*74)
اذا اخفي المدين بعد تقديم طلب الصلح جزءا من امواله او اتلفه او اجري بسوء نية تصرفات
ضارة بالداينين او تصرفات مخالفة لاحكام المادة 740 من هذا القانون تقضي المحكمة من تلقاء
ذاتها بالغاء اجراءات الصلح.",311
commerce_17_1999,قانون التجارة,17,1999,744,مادة 744,general,False,,125,126,"125
-1 علي جميع الداينين ولو كانت ديونهم غير حالة او مضمونة بتامينات خاصة او ثابتة
باحكام نهايية ان يسلموا امين الصلح خلال عشرة ايام من تاريخ نشر ملخص الحكم
بافتتاح اجراءات الصلح في الصحف مستندات ديونهم مصحوبة ببيان هذه الديون
وتاميناتها ان وجدت ومقدارها مقومة بالعملة الوطنية علي اساس سعر الصرف المعلن
لدي البنك المركزي بيعا او اقفالا او تحويلات او بنكنوت اذا لم يوجد سعر تحويلات
يوم صدور الحكمء ويجوز ارسال البيان والمستندات الي امين الصلح بكتاب مسجل
مصحوبا بعلم الوصول.

-1 ويكون الميعاد المذكور في الفقرة السابقة ثلاثين يوما بالنسبة الي الداينين المقيمين

؟- ولا يضاف الي الميعاد المذكور في الفقرتين السابقتين ميعاد للمسافة.",628
commerce_17_1999,قانون التجارة,17,1999,745,مادة 745,general,False,,126,126,"-1 يضع امين الصلح بعد انتهاء الميعاد المنصوص عليه في المادة 55 من هذا القانون
قايمة باسماء الداينين الذين طلبوا الاشتراك في اجراءات الصلح وبيانا بمقدار كل دين
علي حدة والمستندات التي تويده والتامينات التي تضمنه ان وجدت وما يراه بشان قبوله

؟- ولامين الصلح ان يطلب من الداين تقديم ايضاحات عن الدين او تكملة مستندات او
تعديل مقداره او صفاته.",339
commerce_17_1999,قانون التجارة,17,1999,745,مادة 745,general,False,,126,126,"-1 علي امين الصلح ايداع قايمة الديون قلم كتاب المحكمة خلال اربعين يوما علي الاكثر
بقرار من القاضي المشرف.

؟- ويقوم امين الصلح في اليوم التالي للايداع بنشر بيان بحصول الايداع في صحيفة يومية
يعينها القاضي المشرفء ويرسل امين الصلح الي المدين والي كل داين نسخة من قايمة
الديون وبيان المبالغ التي يري قبولها من كل دين.

؟- ولكل ذي مصلحة الاطلاع علي القايمة المودعة قلم كتاب المحكمة.",378
commerce_17_1999,قانون التجارة,17,1999,074107,مادة 074107,general,False,,126,126,"للمدين ولكل داين ورد اسمه بقايمة الديون او ينازع في الديون المدرجة بها خلال عشرة ايام
من تاريخ النشر في الصحف عن حصول الايداعء» وتقدم المنازعة الي قلم الكتاب ويجوز
ارسالها بكتاب مسجل او ببرقية او بتلكس او فاكسء ولا يضاف الي هذا الميعاد ميعاد للمسافة.",250
commerce_17_1999,قانون التجارة,17,1999,748,مادة 748,general,False,,126,126,"-1 يضع القاضي المشرف بعد انقضاء الميعاد المنصوص عليه في المادة السابقة قايمة
نهايية بالديون غير المتنازع عليها ويوشر علي البيان الخاص بالدين بما يفيد قبوله
ومقدار المقبول منه.

؟- ويجوز للقاضي المشرف اعتبار الدين متنازعا عليه ولم يقدم بشانه اية منازعة.

""- ويفصل القاضي المشرف في الديون المتنازع عليها خلال ثلاثين يوما من تاريخ
انقضاء ميعاد المنازعة.

5- ويخطر قلم كتاب المحكمة ذوي الشان بميعاد الجلسة قبل انعقادها بثلاثة ايام علي الاقل»
كما يبلغهم القرار الصادر في المنازعة فور صدوره.

126",490
commerce_17_1999,قانون التجارة,17,1999,759,مادة 759,mandatory,False,,127,127,"-1 يجوز الطعن امام المحكمة في القرار الصادر من القاضي المشرف بقبول الدين او
رفضهه ولا يترتب علي الطعن وقف اجراءات الصلح الا اذا امرت المحكمة بذلك.

؟- ويجوز للمحكمة قبل الفصل في الطعن ان تامر بقبول الدين موقتا بمبلغ تقدره ولا يجوز
قبول الدين موقتا اذا اقيمت بشانه دعوي جنايية.

-0 واذا كانت المنازعة علي الدين متعلقة بتاميناته وجب قبوله موقتا بوصفه دينا عاديا.

)761( مادة

لا يجوز ان يشترك في اجراءات الصلح الواقي الداينون الذين لم يقدموا مستندات ديونهم في

الميعاد المنصوص عليه في المادة 55 من هذا القانون ولا الداينون الذين لم تقبل ديونهم نهاييا

او موقتا.",559
commerce_17_1999,قانون التجارة,17,1999,751,مادة 751,general,False,,127,127,"يعين القاضي المشرف بعد الانتهاء من تحقيق الديون ميعادا لاجتماع الداينين للمداولة في

مقترحات الصلحء وترسل الدعوة الي حضور هذا الاجتماع الي كل داين قبل دينه نهاييا او

موقتاء ويجوز للقاضي المشرف ان يامر بنشر الدعوة الي صحيفة يومية يعينها.

مادة (؟75)

-1 يودع امين الصلح قلم كتاب المحكمة قبل الميعاد المعين لاجتماع الداينين بخمسة ايام علي
الاقل تقريرا عن حالة المدين المالية واسباب اضطرابها وبيانا باسماء الداينين الذين لهم الحق
في الاشتراك في اجراءات الصلح» ويجب ان يتضمن التقرير راي امين الصلح في الشروط
التي اقترحها المدين للصلح.

-1 ويجوز لكل ذي مصلحة ان يطلب من القاضي المشرف الاذن له بالاطلاع علي التقرير
المذكور.

مادة (*75)

-1 يتولي القاضي المشرف رياسة اجتماع الداينين.

-1 ويجوز للداين ان يقيم عنه وكيلا في حضور الاجتماع» ويجب ان يحضر المدين بنفسه»

*- ولا تجوز المداولة في شروط الصلح الا بعد تلاوة تقرير امين الصلح المشار اليه في
المادة السابقة» ويجوز للمدين تعديل شروطه للصلح اثناء المداولة.",902
commerce_17_1999,قانون التجارة,17,1999,754,مادة 754,optional,False,,127,128,"-1 لا يقع الصلح الا بموافقة اغلبية الداينين الذين قبلت ديونهم نهاييا او موقتا بشرط ان
يكونوا حايزين لثلثي قيمة هذه الديون» ولا بحسب في هاتين الاغلبيتين الداينون الذين لم
يشتركوا في التصويت كما لا تحسب ديونهم.

؟- واذا كان الصلح خاصا بشركة اصدرت سندات قرض وجب مراعاة الاحكام
المنصوص عليها في المادة 714 من هذا القانون.

مادة (ه75)

-1 يسري علي الصلح الواقي من الافلاس الحظر المنصوص عليه في المادة 5757 من هذا

القانون.
127
-1 وتسري في شان اشتراك الداينين اصحاب التامينات العينية في التصويت علي الصلح
الاحكام المنصوص عليها في المادة 571 من هذا القانون.
مادة (5ه07)
-1 يوقع الصلح الواقي في الجلسة التي تم فيها التصويت عليه والا كان لاغيا.
؟- واذا لم تتحقق احدي الاغلبيتين المنصوص عليهما في المادة 255 من هذا القانون
تاجلت المداولة عشرة ايام لا مهلة بعدهاء وتسري في هذه الحالة الاحكام المنصوص
عليها في الفقرة الثالثة من المادة 154 من هذا القانون.
مادة (/اه 07)
والداينون الحاضرون.
؟- يجوز لكل داين له حق الاشتراك في مداولات الصلح ان يبلغ القاضي المشرف كتابة
بما لديه من اعتراض علي الصلح واسبابه وذلك خلال عشرة ايام من تاريخ التوقيع
""'- وعلي القاضي المشرف خلال سبعة ايام من انقضاء الميعاد المنصوص عليه في الفقرة
السابقة ان يرسل محضر الصلح الي المحكمة التي اصدر الامر بافتتاح اجراءات
الصلح للتصديق عليه» وذلك مع تقرير من القاضي عن حالة المفلس المالية واسباب
اضطراب اعماله وشروط الصلح وبيان بالاعتراضات التي قدمت علي الصلح
واسبابها.
مادة (8ه7)
31 يقوم قلم كتاب المحكمة بتبليغ المدين والداينين الذين قدموا اعتراضات علي الصلح
بميعاد - الجلسة التي حددت لنظر هذه الاعتراضات وطلب التصديق علي الصلحء» ويجوز لكل
ذي مصلحة حضور هذه الجلسة.
3 تفصل المحكمة في الاعتراضات وفي طلب التصديق علي الصلح بحكم واحد يكون
نهاييا سواء اكان بقبول التصديق علي الصلح ام برفض التصديق عليه. 0
_- يجوز للمحكمة ان ترفض التصديق علي الصلح ولو لم يقدم بشانه اي اعتراض اذا
وجدت اسباب تتصل بالمصلحة العامة او بمصلحة الداينين تبرر ذلك.
53 اذا رفضت المحكمة الاعتراض علي الصلح جاز لها الحكم علي المعترض بغرامة لا
تقل عن الف جنيه ولا تزيد علي خمسة الاف جنيه اذا تبين انه تعمد تاخير الصلح.",1943
